Connecticut,4/5/21,50310,50310
Missouri,2/8/21,38025,38025
Montana,2/8/21,6825,6825
Nebraska,2/8/21,11700,11700
Nevada,2/8/21,18525,18525
New Hampshire,2/8/21,8775,8775
New Jersey,2/8/21,55575,55575
New Mexico,2/8/21,13650,13650
New York,2/8/21,71175,71175
New York City,2/8/21,53625,53625
North Carolina,2/8/21,63375,63375
North Dakota,2/8/21,4875,4875
Ohio,2/8/21,73125,73125
Oklahoma,2/8/21,24375,24375
Oregon,2/8/21,26325,26325
Palau,2/8/21,0,0
Pennsylvania,2/8/21,71175,71175
Philadelphia,2/8/21,10725,10725
Puerto Rico,2/8/21,22425,22425
Rhode Island,2/8/21,6825,6825
South Carolina,2/8/21,31200,31200
South Dakota,2/8/21,5850,5850
Tennessee,2/8/21,41925,41925
Texas,2/8/21,165750,165750
U.S. Virgin Islands,2/8/21,975,975
Utah,2/8/21,17550,17550
Vermont,2/8/21,4875,4875
Virginia,2/8/21,52650,52650
Washington,2/8/21,46800,46800
West Virginia,2/8/21,11700,11700
Wisconsin,2/8/21,37050,37050
Wyoming,2/8/21,3900,3900
Alabama,2/1/21,30225,30225
Alaska,2/1/21,27300,27300
American Samoa,2/1/21,7800,0
Arizona,2/1/21,42900,42900
Arkansas,2/1/21,18525,18525
California,2/1/21,240825,240825
Chicago,2/1/21,17550,17550
Colorado,2/1/21,34125,34125
Connecticut,2/1/21,23400,23400
Delaware,2/1/21,6825,6825
District of Columbia,2/1/21,4875,4875
Federal Entities,2/1/21,119925,104325
Florida,2/1/21,131625,131625
Georgia,2/1/21,62400,62400
Guam,2/1/21,7800,0
Hawaii,2/1/21,9750,9750
Idaho,2/1/21,10725,10725
Illinois,2/1/21,62400,62400
Indiana,2/1/21,40950,40950
Iowa,2/1/21,19500,19500
Kansas,2/1/21,17550,17550
Kentucky,2/1/21,28275,28275
Louisiana,2/1/21,29250,29250
Maine,2/1/21,8775,8775
Mariana Islands,2/1/21,7800,0
Marshall Islands,2/1/21,0,0
Maryland,2/1/21,38025,38025
Massachusetts,2/1/21,43875,43875
Michigan,2/1/21,62400,62400
Micronesia,2/1/21,0,0
Minnesota,2/1/21,34125,34125
Mississippi,2/1/21,18525,18525
Missouri,2/1/21,38025,38025
Montana,2/1/21,6825,6825
Nebraska,2/1/21,11700,11700
Nevada,2/1/21,18525,18525
New Hampshire,2/1/21,8775,8775
New Jersey,2/1/21,55575,55575
New Mexico,2/1/21,13650,13650
New York,2/1/21,70200,70200
New York City,2/1/21,53625,53625
North Carolina,2/1/21,63375,63375
North Dakota,2/1/21,4875,4875
Ohio,2/1/21,72150,72150
Oklahoma,2/1/21,24375,24375
Oregon,2/1/21,26325,26325
Palau,2/1/21,0,0
Pennsylvania,2/1/21,71175,71175
Philadelphia,2/1/21,10725,10725
Puerto Rico,2/1/21,22425,22425
Rhode Island,2/1/21,6825,6825
South Carolina,2/1/21,31200,31200
South Dakota,2/1/21,5850,5850
Tennessee,2/1/21,41925,41925
Texas,2/1/21,164775,164775
U.S. Virgin Islands,2/1/21,975,975
Utah,2/1/21,17550,17550
Vermont,2/1/21,4875,4875
Virginia,2/1/21,52650,52650
Washington,2/1/21,45825,45825
West Virginia,2/1/21,11700,11700
Wisconsin,2/1/21,36075,36075
Wyoming,2/1/21,3900,3900
Alabama,1/25/21,30225,30225
Alaska,1/25/21,0,0
American Samoa,1/25/21,0,0
Arizona,1/25/21,42900,42900
Arkansas,1/25/21,18525,18525
California,1/25/21,241800,241800
Chicago,1/25/21,17550,17550
Colorado,1/25/21,35100,35100
Connecticut,1/25/21,23400,23400
Delaware,1/25/21,6825,6825
District of Columbia,1/25/21,4875,4875
Federal Entities,1/25/21,105300,105300
Florida,1/25/21,132600,132600
Georgia,1/25/21,63375,63375
Guam,1/25/21,0,0
Hawaii,1/25/21,9750,9750
Idaho,1/25/21,10725,10725
Illinois,1/25/21,63375,63375
Indiana,1/25/21,40950,40950
Iowa,1/25/21,19500,19500
Kansas,1/25/21,18525,18525
Kentucky,1/25/21,28275,28275
Louisiana,1/25/21,29250,29250
Maine,1/25/21,8775,8775
Mariana Islands,1/25/21,0,0
Marshall Islands,1/25/21,0,0
Maryland,1/25/21,38025,38025
Massachusetts,1/25/21,43875,43875
Michigan,1/25/21,62400,62400
Micronesia,1/25/21,0,0
Minnesota,1/25/21,34125,34125
Mississippi,1/25/21,18525,18525
Missouri,1/25/21,38025,38025
Montana,1/25/21,6825,6825
Nebraska,1/25/21,11700,11700
Nevada,1/25/21,18525,18525
New Hampshire,1/25/21,8775,8775
New Jersey,1/25/21,55575,55575
New Mexico,1/25/21,13650,13650
New York,1/25/21,71175,71175
New York City,1/25/21,53625,53625
North Carolina,1/25/21,63375,63375
North Dakota,1/25/21,4875,4875
Ohio,1/25/21,73125,73125
Oklahoma,1/25/21,24375,24375
Oregon,1/25/21,26325,26325
Palau,1/25/21,0,0
Pennsylvania,1/25/21,71175,71175
Philadelphia,1/25/21,10725,10725
Puerto Rico,1/25/21,22425,22425
Rhode Island,1/25/21,6825,6825
South Carolina,1/25/21,31200,31200
South Dakota,1/25/21,5850,5850
Tennessee,1/25/21,41925,41925
Texas,1/25/21,165750,165750
U.S. Virgin Islands,1/25/21,975,975
Utah,1/25/21,17550,17550
Vermont,1/25/21,4875,4875
Virginia,1/25/21,52650,52650
Washington,1/25/21,46800,46800
West Virginia,1/25/21,11700,11700
Wisconsin,1/25/21,37050,37050
Wyoming,1/25/21,3900,3900
Alabama,1/18/21,30225,30225
Alaska,1/18/21,0,0
American Samoa,1/18/21,0,0
Arizona,1/18/21,42900,42900
Arkansas,1/18/21,18525,18525
California,1/18/21,241800,241800
Chicago,1/18/21,17550,17550
Colorado,1/18/21,35100,35100
Connecticut,1/18/21,23400,23400
Delaware,1/18/21,6825,6825
District of Columbia,1/18/21,4875,4875
Federal Entities,1/18/21,105300,105300
Florida,1/18/21,132600,132600
Georgia,1/18/21,63375,63375
Guam,1/18/21,0,0
Hawaii,1/18/21,9750,9750
Idaho,1/18/21,10725,10725
Illinois,1/18/21,63375,63375
Indiana,1/18/21,40950,40950
Iowa,1/18/21,19500,19500
Kansas,1/18/21,18525,18525
Kentucky,1/18/21,28275,28275
Louisiana,1/18/21,29250,29250
Maine,1/18/21,8775,8775
Mariana Islands,1/18/21,0,0
Marshall Islands,1/18/21,0,0
Maryland,1/18/21,38025,38025
Massachusetts,1/18/21,43875,43875
Michigan,1/18/21,62400,62400
Micronesia,1/18/21,0,0
Minnesota,1/18/21,34125,34125
Mississippi,1/18/21,18525,18525
Missouri,1/18/21,38025,38025
Montana,1/18/21,6825,6825
Nebraska,1/18/21,11700,11700
Nevada,1/18/21,18525,18525
New Hampshire,1/18/21,8775,8775
New Jersey,1/18/21,55575,55575
New Mexico,1/18/21,13650,13650
New York,1/18/21,71175,71175
New York City,1/18/21,53625,53625
North Carolina,1/18/21,63375,63375
North Dakota,1/18/21,4875,4875
Ohio,1/18/21,73125,73125
Oklahoma,1/18/21,24375,24375
Oregon,1/18/21,26325,26325
Palau,1/18/21,0,0
Pennsylvania,1/18/21,71175,71175
Philadelphia,1/18/21,10725,10725
Puerto Rico,1/18/21,22425,22425
Rhode Island,1/18/21,6825,6825
South Carolina,1/18/21,31200,31200
South Dakota,1/18/21,5850,5850
Tennessee,1/18/21,41925,41925
Texas,1/18/21,165750,165750
U.S. Virgin Islands,1/18/21,975,975
Utah,1/18/21,17550,17550
Vermont,1/18/21,4875,4875
Virginia,1/18/21,52650,52650
Washington,1/18/21,46800,46800
West Virginia,1/18/21,11700,11700
Wisconsin,1/18/21,37050,37050
Wyoming,1/18/21,3900,3900
Alabama,1/11/21,29250,29250
Alaska,1/11/21,0,0
American Samoa,1/11/21,0,0
Arizona,1/11/21,41925,41925
Arkansas,1/11/21,18525,18525
California,1/11/21,233025,233025
Chicago,1/11/21,16575,16575
Colorado,1/11/21,33150,33150
Connecticut,1/11/21,22425,22425
Delaware,1/11/21,5850,5850
District of Columbia,1/11/21,4875,4875
Federal Entities,1/11/21,102375,102375
Florida,1/11/21,127725,127725
Georgia,1/11/21,60450,60450
Guam,1/11/21,0,0
Hawaii,1/11/21,8775,8775
Idaho,1/11/21,9750,9750
Illinois,1/11/21,60450,60450
Indiana,1/11/21,39975,39975
Iowa,1/11/21,19500,19500
Kansas,1/11/21,17550,17550
Kentucky,1/11/21,27300,27300
Louisiana,1/11/21,28275,28275
Maine,1/11/21,8775,8775
Mariana Islands,1/11/21,0,0
Marshall Islands,1/11/21,0,0
Maryland,1/11/21,36075,36075
Massachusetts,1/11/21,42900,42900
Michigan,1/11/21,60450,60450
Micronesia,1/11/21,0,0
Minnesota,1/11/21,33150,33150
Mississippi,1/11/21,17550,17550
Missouri,1/11/21,37050,37050
Montana,1/11/21,6825,6825
Nebraska,1/11/21,11700,11700
Nevada,1/11/21,17550,17550
New Hampshire,1/11/21,8775,8775
New Jersey,1/11/21,53625,53625
New Mexico,1/11/21,12675,12675
New York,1/11/21,68250,68250
New York City,1/11/21,51675,51675
North Carolina,1/11/21,61425,61425
North Dakota,1/11/21,4875,4875
Ohio,1/11/21,70200,70200
Oklahoma,1/11/21,23400,23400
Oregon,1/11/21,25350,25350
Palau,1/11/21,0,0
Pennsylvania,1/11/21,69225,69225
Philadelphia,1/11/21,9750,9750
Puerto Rico,1/11/21,21450,21450
Rhode Island,1/11/21,6825,6825
South Carolina,1/11/21,30225,30225
South Dakota,1/11/21,5850,5850
Tennessee,1/11/21,39975,39975
Texas,1/11/21,159900,159900
U.S. Virgin Islands,1/11/21,975,975
Utah,1/11/21,16575,16575
Vermont,1/11/21,4875,4875
Virginia,1/11/21,50700,50700
Washington,1/11/21,57525,57525
West Virginia,1/11/21,11700,11700
Wisconsin,1/11/21,35100,35100
Wyoming,1/11/21,3900,3900
Alabama,1/4/21,29250,29250
Alaska,1/4/21,27300,27300
American Samoa,1/4/21,7800,0
Arizona,1/4/21,41925,41925
Arkansas,1/4/21,18525,18525
California,1/4/21,232050,232050
Chicago,1/4/21,16575,16575
Colorado,1/4/21,33150,33150
Connecticut,1/4/21,22425,22425
Delaware,1/4/21,5850,5850
District of Columbia,1/4/21,4875,4875
Federal Entities,1/4/21,117000,101400
Florida,1/4/21,126750,126750
Georgia,1/4/21,60450,60450
Guam,1/4/21,7800,0
Hawaii,1/4/21,8775,8775
Idaho,1/4/21,9750,9750
Illinois,1/4/21,60450,60450
Indiana,1/4/21,39000,39000
Iowa,1/4/21,18525,18525
Kansas,1/4/21,17550,17550
Kentucky,1/4/21,27300,27300
Louisiana,1/4/21,28275,28275
Maine,1/4/21,8775,8775
Mariana Islands,1/4/21,7800,0
Marshall Islands,1/4/21,0,0
Maryland,1/4/21,36075,36075
Massachusetts,1/4/21,42900,42900
Michigan,1/4/21,60450,60450
Micronesia,1/4/21,0,0
Minnesota,1/4/21,33150,33150
Mississippi,1/4/21,17550,17550
Missouri,1/4/21,37050,37050
Montana,1/4/21,6825,6825
Nebraska,1/4/21,11700,11700
Nevada,1/4/21,17550,17550
New Hampshire,1/4/21,8775,8775
New Jersey,1/4/21,53625,53625
New Mexico,1/4/21,12675,12675
New York,1/4/21,68250,68250
New York City,1/4/21,51675,51675
North Carolina,1/4/21,61425,61425
North Dakota,1/4/21,4875,4875
Ohio,1/4/21,70200,70200
Oklahoma,1/4/21,23400,23400
Oregon,1/4/21,25350,25350
Palau,1/4/21,0,0
Pennsylvania,1/4/21,69225,69225
Philadelphia,1/4/21,9750,9750
Puerto Rico,1/4/21,21450,21450
Rhode Island,1/4/21,6825,6825
South Carolina,1/4/21,30225,30225
South Dakota,1/4/21,5850,5850
Tennessee,1/4/21,39975,39975
Texas,1/4/21,158925,158925
U.S. Virgin Islands,1/4/21,975,975
Utah,1/4/21,16575,16575
Vermont,1/4/21,3900,3900
Virginia,1/4/21,50700,50700
Washington,1/4/21,44850,44850
West Virginia,1/4/21,11700,11700
Wisconsin,1/4/21,35100,35100
Wyoming,1/4/21,3900,3900
Alabama,12/28/20,38025,38025
Alaska,12/28/20,0,0
American Samoa,12/28/20,0,0
Arizona,12/28/20,53625,53625
Arkansas,12/28/20,23400,23400
California,12/28/20,297375,297375
Chicago,12/28/20,21450,21450
Colorado,12/28/20,42900,42900
Connecticut,12/28/20,28275,28275
Delaware,12/28/20,7800,7800
District of Columbia,12/28/20,5850,5850
Federal Entities,12/28/20,128700,128700
Florida,12/28/20,162825,162825
Georgia,12/28/20,77025,77025
Guam,12/28/20,0,0
Hawaii,12/28/20,11700,11700
Idaho,12/28/20,12675,12675
Illinois,12/28/20,78000,78000
Indiana,12/28/20,50700,50700
Iowa,12/28/20,24375,24375
Kansas,12/28/20,22425,22425
Kentucky,12/28/20,34125,34125
Louisiana,12/28/20,36075,36075
Maine,12/28/20,10725,10725
Mariana Islands,12/28/20,0,0
Marshall Islands,12/28/20,0,0
Maryland,12/28/20,46800,46800
Massachusetts,12/28/20,54600,54600
Michigan,12/28/20,77025,77025
Micronesia,12/28/20,0,0
Minnesota,12/28/20,42900,42900
Mississippi,12/28/20,22425,22425
Missouri,12/28/20,46800,46800
Montana,12/28/20,8775,8775
Nebraska,12/28/20,14625,14625
Nevada,12/28/20,22425,22425
New Hampshire,12/28/20,10725,10725
New Jersey,12/28/20,68250,68250
New Mexico,12/28/20,16575,16575
New York,12/28/20,87750,87750
New York City,12/28/20,66300,66300
North Carolina,12/28/20,78000,78000
North Dakota,12/28/20,5850,5850
Ohio,12/28/20,89700,89700
Oklahoma,12/28/20,29250,29250
Oregon,12/28/20,32175,32175
Palau,12/28/20,0,0
Pennsylvania,12/28/20,88725,88725
Philadelphia,12/28/20,12675,12675
Puerto Rico,12/28/20,27300,27300
Rhode Island,12/28/20,8775,8775
South Carolina,12/28/20,39000,39000
South Dakota,12/28/20,6825,6825
Tennessee,12/28/20,51675,51675
Texas,12/28/20,203775,203775
U.S. Virgin Islands,12/28/20,975,975
Utah,12/28/20,21450,21450
Vermont,12/28/20,5850,5850
Virginia,12/28/20,65325,65325
Washington,12/28/20,57525,57525
West Virginia,12/28/20,14625,14625
Wisconsin,12/28/20,44850,44850
Wyoming,12/28/20,4875,4875
Alabama,12/21/20,29250,29250
Alaska,12/21/20,0,0
American Samoa,12/21/20,0,0
Arizona,12/21/20,41925,41925
Arkansas,12/21/20,18525,18525
California,12/21/20,233025,233025
Chicago,12/21/20,16575,16575
Colorado,12/21/20,33150,33150
Connecticut,12/21/20,22425,22425
Delaware,12/21/20,5850,5850
District of Columbia,12/21/20,4875,4875
Federal Entities,12/21/20,102375,102375
Florida,12/21/20,127725,127725
Georgia,12/21/20,60450,60450
Guam,12/21/20,0,0
Hawaii,12/21/20,8775,8775
Idaho,12/21/20,9750,9750
Illinois,12/21/20,60450,60450
Indiana,12/21/20,39975,39975
Iowa,12/21/20,19500,19500
Kansas,12/21/20,17550,17550
Kentucky,12/21/20,27300,27300
Louisiana,12/21/20,28275,28275
Maine,12/21/20,8775,8775
Mariana Islands,12/21/20,0,0
Marshall Islands,12/21/20,0,0
Maryland,12/21/20,36075,36075
Massachusetts,12/21/20,42900,42900
Michigan,12/21/20,60450,60450
Micronesia,12/21/20,0,0
Minnesota,12/21/20,33150,33150
Mississippi,12/21/20,17550,17550
Missouri,12/21/20,37050,37050
Montana,12/21/20,6825,6825
Nebraska,12/21/20,11700,11700
Nevada,12/21/20,17550,17550
New Hampshire,12/21/20,8775,8775
New Jersey,12/21/20,53625,53625
New Mexico,12/21/20,12675,12675
New York,12/21/20,68250,68250
New York City,12/21/20,51675,51675
North Carolina,12/21/20,61425,61425
North Dakota,12/21/20,4875,4875
Ohio,12/21/20,70200,70200
Oklahoma,12/21/20,23400,23400
Oregon,12/21/20,25350,25350
Palau,12/21/20,0,0
Pennsylvania,12/21/20,69225,69225
Philadelphia,12/21/20,9750,9750
Puerto Rico,12/21/20,21450,21450
Rhode Island,12/21/20,6825,6825
South Carolina,12/21/20,30225,30225
South Dakota,12/21/20,5850,5850
Tennessee,12/21/20,39975,39975
Texas,12/21/20,159900,159900
U.S. Virgin Islands,12/21/20,975,975
Utah,12/21/20,16575,16575
Vermont,12/21/20,4875,4875
Virginia,12/21/20,50700,50700
Washington,12/21/20,44850,44850
West Virginia,12/21/20,11700,11700
Wisconsin,12/21/20,35100,35100
Wyoming,12/21/20,3900,3900
Alabama,12/14/20,40950,40950
Alaska,12/14/20,35100,35100
American Samoa,12/14/20,5850,0
Arizona,12/14/20,58500,58500
Arkansas,12/14/20,25350,25350
California,12/14/20,327600,327600
Chicago,12/14/20,23400,23400
Colorado,12/14/20,46800,46800
Connecticut,12/14/20,31200,31200
Delaware,12/14/20,8775,8775
District of Columbia,12/14/20,6825,6825
Federal Entities,12/14/20,156000,142350
Florida,12/14/20,179400,179400
Georgia,12/14/20,84825,84825
Guam,12/14/20,11700,0
Hawaii,12/14/20,12675,12675
Idaho,12/14/20,13650,13650
Illinois,12/14/20,85800,85800
Indiana,12/14/20,55575,55575
Iowa,12/14/20,26325,26325
Kansas,12/14/20,24375,24375
Kentucky,12/14/20,38025,38025
Louisiana,12/14/20,39000,39000
Maine,12/14/20,12675,12675
Mariana Islands,12/14/20,5850,0
Marshall Islands,12/14/20,0,0
Maryland,12/14/20,50700,50700
Massachusetts,12/14/20,59475,59475
Michigan,12/14/20,84825,84825
Micronesia,12/14/20,0,0
Minnesota,12/14/20,46800,46800
Mississippi,12/14/20,25350,25350
Missouri,12/14/20,51675,51675
Montana,12/14/20,9750,9750
Nebraska,12/14/20,16575,16575
Nevada,12/14/20,25350,25350
New Hampshire,12/14/20,12675,12675
New Jersey,12/14/20,76050,76050
New Mexico,12/14/20,17550,17550
New York,12/14/20,96525,96525
New York City,12/14/20,73125,73125
North Carolina,12/14/20,85800,85800
North Dakota,12/14/20,6825,6825
Ohio,12/14/20,98475,98475
Oklahoma,12/14/20,33150,33150
Oregon,12/14/20,35100,35100
Palau,12/14/20,0,0
Pennsylvania,12/14/20,97500,97500
Philadelphia,12/14/20,13650,13650
Puerto Rico,12/14/20,30225,30225
Rhode Island,12/14/20,9750,9750
South Carolina,12/14/20,42900,42900
South Dakota,12/14/20,7800,7800
Tennessee,12/14/20,56550,56550
Texas,12/14/20,224250,224250
U.S. Virgin Islands,12/14/20,975,975
Utah,12/14/20,23400,23400
Vermont,12/14/20,5850,5850
Virginia,12/14/20,72150,72150
Washington,12/14/20,62400,62400
West Virginia,12/14/20,16575,16575
Wisconsin,12/14/20,49725,49725
Wyoming,12/14/20,4875,4875